Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm,drop,Species.Pigment
6/11/18,6/11/18,AS-123,Grammica,C_cephalanthii,1567Df,1567,f,2,0.0415,41.5,1250,100,0.301204819,NVZ.Car,0.2855254033854472,Flower,Grammica__Flower,Grammica__NVZ.Car,0,1567f,C_cephalanthii__NVZ.Car
6/13/18,6/13/18,AS-169,Grammica,C_cephalanthii,1567Gs,1567,s,1,0.0496,49.6,1250,100,0.252016129,NVZ.Car,0.23928359162111051,Seed,Grammica__Seed,Grammica__NVZ.Car,0,1567s,C_cephalanthii__NVZ.Car
6/14/18,6/14/18,AS-175,Grammica,C_cephalanthii,1567Fs,1567,s,1,0.0448,44.8,1250,100,0.279017857,NVZ.Car,0.22862592171893997,Seed,Grammica__Seed,Grammica__NVZ.Car,0,1567s,C_cephalanthii__NVZ.Car
7/2/18,6/3/18,AS-208,Grammica,C_cephalanthii,1567Ds,1567,s,1,0.0575,57.5,1250,100,0.217391304,NVZ.Car,0.22786565395135636,Seed,Grammica__Seed,Grammica__NVZ.Car,0,1567s,C_cephalanthii__NVZ.Car
7/2/18,6/3/18,AS-215,Grammica,C_cephalanthii,1567Cs,1567,s,1,0.029,29,1250,100,0.431034483,NVZ.Car,0.2111794248569861,Seed,Grammica__Seed,Grammica__NVZ.Car,0,1567s,C_cephalanthii__NVZ.Car
7/2/18,6/3/18,AS-216,Grammica,C_cephalanthii,1567Bs,1567,s,1,0.0541,54.1,1250,100,0.231053604,NVZ.Car,0.21983572688319444,Seed,Grammica__Seed,Grammica__NVZ.Car,0,1567s,C_cephalanthii__NVZ.Car
6/13/18,6/13/18,AS-136,Grammica,C_costaricensis,CUCOAy,CUCO,y,1,0.0495,49.5,1250,100,0.252525253,NVZ.Car,0.2670584403831062,Young,Grammica__Young,Grammica__NVZ.Car,0,CUCOy,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-137,Grammica,C_costaricensis,CUCOAy,CUCO,y,2,0.0408,40.8,1250,100,0.306372549,NVZ.Car,0.19855011009339915,Young,Grammica__Young,Grammica__NVZ.Car,0,CUCOy,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-158,Grammica,C_costaricensis,CUCOCy,CUCO,y,1,0.042,42,1250,100,0.297619048,NVZ.Car,0.28171084340504854,Young,Grammica__Young,Grammica__NVZ.Car,0,CUCOy,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-159,Grammica,C_costaricensis,CUCOCy,CUCO,y,2,0.0483,48.3,1250,100,0.258799172,NVZ.Car,0.2741162748433708,Young,Grammica__Young,Grammica__NVZ.Car,0,CUCOy,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-164,Grammica,C_costaricensis,CUCOBy,CUCO,y,1,0.0448,44.8,1250,100,0.279017857,NVZ.Car,0.271047092640268,Young,Grammica__Young,Grammica__NVZ.Car,0,CUCOy,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-61,Grammica,C_costaricensis,CUCOCo,CUCO,o,1,0.0459,45.9,2050,100,0.446623094,NVZ.Car,0.13885306693577296,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-62,Grammica,C_costaricensis,CUCOCo,CUCO,o,2,0.0433,43.3,2050,100,0.473441109,NVZ.Car,0.1259112264677859,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-77,Grammica,C_costaricensis,CUCOBo,CUCO,o,1,0.044,44,2050,100,0.465909091,NVZ.Car,0.15424100806873295,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-78,Grammica,C_costaricensis,CUCOBo,CUCO,o,2,0.0468,46.8,2050,100,0.438034188,NVZ.Car,0.1451263020071504,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/11/18,6/11/18,AS-79,Grammica,C_costaricensis,CUCOBo,CUCO,o,3,0.0411,41.1,1250,100,0.304136253,NVZ.Car,0.14847799464963948,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/11/18,6/11/18,AS-80,Grammica,C_costaricensis,CUCOBo,CUCO,o,4,0.046,46,1250,100,0.27173913,NVZ.Car,0.11862017460794401,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-138,Grammica,C_costaricensis,CUCOAo,CUCO,o,1,0.048,48,1250,100,0.260416667,NVZ.Car,0.12161816937180045,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-139,Grammica,C_costaricensis,CUCOAo,CUCO,o,2,0.0491,49.1,1250,100,0.254582485,NVZ.Car,0.11861035736438505,Old,Grammica__Old,Grammica__NVZ.Car,0,CUCOo,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-57,Grammica,C_costaricensis,CUCOCh,CUCO,h,1,0.0402,40.2,2050,100,0.509950249,NVZ.Car,0.15305166374270787,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-58,Grammica,C_costaricensis,CUCOCh,CUCO,h,2,0.0432,43.2,2050,100,0.474537037,NVZ.Car,0.14382531822830366,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-67,Grammica,C_costaricensis,CUCOBh,CUCO,h,1,0.0463,46.3,2050,100,0.442764579,NVZ.Car,0.1810689627846786,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-68,Grammica,C_costaricensis,CUCOBh,CUCO,h,2,0.0412,41.2,2050,100,0.497572816,NVZ.Car,0.1506650870143517,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-140,Grammica,C_costaricensis,CUCOAh,CUCO,h,1,0.044,44,1250,100,0.284090909,NVZ.Car,0.19018365104920903,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/13/18,6/13/18,AS-141,Grammica,C_costaricensis,CUCOAh,CUCO,h,2,0.0438,43.8,1250,100,0.285388128,NVZ.Car,0.18434892124200333,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,CUCOh,C_costaricensis__NVZ.Car
6/5/18,6/11/18,AS-71,Grammica,C_tasmanica,1715Cy,17-15,y,1,0.049,49,2050,100,0.418367347,NVZ.Car,0.19739489896617285,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/5/18,6/11/18,AS-72,Grammica,C_tasmanica,1715Cy,17-15,y,2,0.044,44,2050,100,0.465909091,NVZ.Car,0.18335326130894883,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-89,Grammica,C_tasmanica,1715Ay,17-15,y,1,0.0478,47.8,1250,100,0.261506276,NVZ.Car,0.1968210999867631,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-90,Grammica,C_tasmanica,1715Ay,17-15,y,2,0.0485,48.5,1250,100,0.257731959,NVZ.Car,0.19971983122506792,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-93,Grammica,C_tasmanica,1715By,17-15,y,1,0.0515,51.5,1250,100,0.242718447,NVZ.Car,0.20534026568031682,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-94,Grammica,C_tasmanica,1715By,17-15,y,2,0.0515,51.5,1250,100,0.242718447,NVZ.Car,0.1831870014874021,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-142,Grammica,C_tasmanica,1715Dy,17-15,y,1,0.045,45,1250,100,0.277777778,NVZ.Car,0.14701766607902872,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-143,Grammica,C_tasmanica,1715Dy,17-15,y,2,0.0498,49.8,1250,100,0.251004016,NVZ.Car,0.16174845276659688,Young,Grammica__Young,Grammica__NVZ.Car,0,17-15y,C_tasmanica__NVZ.Car
6/5/18,6/11/18,AS-69,Grammica,C_tasmanica,1715Co,17-15,o,1,0.048,48,2050,100,0.427083333,NVZ.Car,0.08158023600020937,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/5/18,6/11/18,AS-70,Grammica,C_tasmanica,1715Co,17-15,o,2,0.0481,48.1,2050,100,0.426195426,NVZ.Car,0.0896738254304198,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-91,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0492,49.2,1250,100,0.254065041,NVZ.Car,0.09557514913508723,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-92,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0498,49.8,1250,100,0.251004016,NVZ.Car,0.1002002464100863,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-95,Grammica,C_tasmanica,1715Ao,17-15,o,1,0.0418,41.8,1250,100,0.299043062,NVZ.Car,0.06139327514921325,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-96,Grammica,C_tasmanica,1715Ao,17-15,o,2,0.0472,47.2,1250,100,0.264830508,NVZ.Car,0.056683228308288904,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-110,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0523,52.3,1250,100,0.239005736,NVZ.Car,0.08666689409080211,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-111,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0466,46.6,1250,100,0.268240343,NVZ.Car,0.07245221528875206,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-144,Grammica,C_tasmanica,1715Do,17-15,o,1,0.0505,50.5,1250,100,0.247524752,NVZ.Car,0.04981759109482761,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-145,Grammica,C_tasmanica,1715Do,17-15,o,2,0.041,41,1250,100,0.304878049,NVZ.Car,0.05390839768576329,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
7/10/18,7/11/18,AS-273,Grammica,C_tasmanica,1715o,17-15,o,1,0.0447,44.7,1250,100,0.279642058,NVZ.Car,0.04963391371377459,Old,Grammica__Old,Grammica__NVZ.Car,0,17-15o,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-150,Grammica,C_tasmanica,1715Dh,17-15,h,1,0.0406,40.6,1250,100,0.307881773,NVZ.Car,0.09542816814089242,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,17-15h,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-151,Grammica,C_tasmanica,1715Dh,17-15,h,2,0.0433,43.3,1250,100,0.288683603,NVZ.Car,0.10668273945594027,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,17-15h,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-166,Grammica,C_tasmanica,1715Ch,17-15,h,1,0.052,52,1250,100,0.240384615,NVZ.Car,0.1284106701224918,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,17-15h,C_tasmanica__NVZ.Car
6/14/18,6/14/18,AS-180,Grammica,C_tasmanica,1715Ah,17-15,h,1,0.0467,46.7,1250,100,0.267665953,NVZ.Car,0.07370140650420033,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,17-15h,C_tasmanica__NVZ.Car
6/14/18,6/14/18,AS-181,Grammica,C_tasmanica,1715Bh,17-15,h,1,0.0419,41.9,1250,100,0.298329356,NVZ.Car,0.13735893045426176,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,17-15h,C_tasmanica__NVZ.Car
6/5/18,6/11/18,AS-59,Grammica,C_tasmanica,1715Bf,17-15,f,1,0.0417,41.7,2050,100,0.491606715,NVZ.Car,0.1373649045626705,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/5/18,6/11/18,AS-60,Grammica,C_tasmanica,1715Bf,17-15,f,2,0.0475,47.5,2050,100,0.431578947,NVZ.Car,0.15636100385171153,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-97,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0475,47.5,1250,100,0.263157895,NVZ.Car,0.3952172357940289,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-98,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0413,41.3,1250,100,0.302663438,NVZ.Car,0.1851565949663988,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-148,Grammica,C_tasmanica,1715Af,17-15,f,1,0.0419,41.9,1250,100,0.298329356,NVZ.Car,0.11332394376031357,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/13/18,6/13/18,AS-149,Grammica,C_tasmanica,1715Af,17-15,f,2,0.0514,51.4,1250,100,0.243190661,NVZ.Car,0.11907800532125477,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
7/4/18,7/4/18,AS-262,Grammica,C_tasmanica,1715Cf,17-15,f,1,0.0524,52.4,1250,100,0.238549618,NVZ.Car,0.140047636142605,Flower,Grammica__Flower,Grammica__NVZ.Car,0,17-15f,C_tasmanica__NVZ.Car
6/11/18,6/11/18,AS-99,Grammica,C_californica,17105Ay,ss17-105,y,2,0.0395,39.5,1250,100,0.316455696,NVZ.Car,0.3681208489347859,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
6/13/18,6/13/18,AS-154,Grammica,C_californica,17105Cy,ss17-105,y,1,0.0415,41.5,1250,100,0.301204819,NVZ.Car,0.2598231280896641,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
6/13/18,6/13/18,AS-155,Grammica,C_californica,17105Cy,ss17-105,y,2,0.0323,32.3,1250,100,0.386996904,NVZ.Car,0.3642183601074005,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
6/13/18,6/13/18,AS-172,Grammica,C_californica,17105By,ss17-105,y,1,0.0162,16.2,1250,100,0.771604938,NVZ.Car,0.3791699057844532,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
7/10/18,7/11/18,AS-272,Grammica,C_californica,17105Dy,ss17-105,y,1,0.0518,51.8,1250,100,0.241312741,NVZ.Car,0.3845039745592033,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
7/11/18,7/11/18,AS-312,Grammica,C_californica,17105Ey,ss17-105,y,1,0.0168,16.8,950,100,0.56547619,NVZ.Car,0.31821889978038903,Young,Grammica__Young,Grammica__NVZ.Car,0,ss17-105y,C_californica__NVZ.Car
6/5/18,6/11/18,AS-63,Grammica,C_californica,17105Do,ss17-105,o,1,0.049,49,2050,100,0.418367347,NVZ.Car,0.21755789549576016,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/5/18,6/11/18,AS-64,Grammica,C_californica,17105Do,ss17-105,o,2,0.0442,44.2,2050,100,0.463800905,NVZ.Car,0.2298200497371019,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/11/18,6/11/18,AS-102,Grammica,C_californica,17105Ao,ss17-105,o,1,0.0448,44.8,1250,100,0.279017857,NVZ.Car,0.17048927627693042,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/11/18,6/11/18,AS-103,Grammica,C_californica,17105Ao,ss17-105,o,2,0.0492,49.2,1250,100,0.254065041,NVZ.Car,0.18752784152027369,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/13/18,6/13/18,AS-146,Grammica,C_californica,17105Co,ss17-105,o,1,0.0465,46.5,1250,100,0.268817204,NVZ.Car,0.27894383506528936,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/13/18,6/13/18,AS-147,Grammica,C_californica,17105Co,ss17-105,o,2,0.0465,46.5,1250,100,0.268817204,NVZ.Car,0.25775267796669604,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/13/18,6/13/18,AS-171,Grammica,C_californica,17105Bo,ss17-105,o,1,0.0506,50.6,1250,100,0.247035573,NVZ.Car,0.09721133729422958,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/13/18,6/13/18,AS-152,Grammica,C_californica,17105Ch,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,NVZ.Car,0.30243677868661106,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
6/13/18,6/13/18,AS-153 ,Grammica,C_californica,17105Ch,ss17-105,h,2,0.0152,15.2,1250,100,0.822368421,NVZ.Car,0.29575251976407774,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
6/13/18,6/13/18,AS-156,Grammica,C_californica,17105Ah,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,NVZ.Car,0.24411974477839116,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
6/13/18,6/13/18,AS-157,Grammica,C_californica,17105Ah,ss17-105,h,2,0.0429,42.9,1250,100,0.291375291,NVZ.Car,0.2953504664882936,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
6/13/18,6/13/18,AS-167,Grammica,C_californica,17105Bh,ss17-105,h,1,0.05,50,1250,100,0.25,NVZ.Car,0.2935590096657896,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
7/2/18,6/3/18,AS-239,Grammica,C_californica,17105Eh,ss17-105,h,1,0.0431,43.1,1250,100,0.290023202,NVZ.Car,0.2856684858760083,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
7/10/18,7/11/18,AS-298,Grammica,C_californica,17105Dh,ss17-105,h,1,0.0455,45.5,1250,100,0.274725275,NVZ.Car,0.15133728775175243,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss17-105h,C_californica__NVZ.Car
6/14/18,6/14/18,AS-179,Grammica,C_californica,17105Cf,ss17-105,f,1,0.0459,45.9,1250,100,0.272331155,NVZ.Car,0.3001872021848628,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
7/4/18,7/4/18,AS-251,Grammica,C_californica,17105Af,ss17-105,f,1,0.0549,54.9,1250,100,0.227686703,NVZ.Car,0.2734509055791424,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
7/4/18,7/4/18,AS-252,Grammica,C_californica,17105Bf,ss17-105,f,1,0.0456,45.6,1250,100,0.274122807,NVZ.Car,0.25608227556107177,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
7/4/18,7/4/18,AS-253,Grammica,C_californica,17105Bf,ss17-105,f,2,0.0521,52.1,1250,100,0.239923225,NVZ.Car,0.25702734996465776,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
7/10/18,7/11/18,AS-279,Grammica,C_californica,17105Df,ss17-105,f,1,0.0484,48.4,1250,100,0.258264463,NVZ.Car,0.28694448121523963,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
7/10/18,7/11/18,AS-280,Grammica,C_californica,17105Ef,ss17-105,f,1,0.0462,46.2,1250,100,0.270562771,NVZ.Car,0.24402568086899185,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss17-105f,C_californica__NVZ.Car
6/5/18,6/11/18,AS-73,Grammica,C_californica,17105Eo,ss17-105,o,1,0.0481,48.1,2050,100,0.426195426,NVZ.Car,0.19377781990383103,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/5/18,6/11/18,AS-74,Grammica,C_californica,17105Eo,ss17-105,o,2,0.0476,47.6,2050,100,0.430672269,NVZ.Car,0.21373953597427722,Old,Grammica__Old,Grammica__NVZ.Car,0,ss17-105o,C_californica__NVZ.Car
6/11/18,6/11/18,AS-104,Grammica,C_indecora,1677Dy,ss16-17,y,1,0.0464,46.4,1250,100,0.269396552,NVZ.Car,0.30847351236314363,Young,Grammica__Young,Grammica__NVZ.Car,0,ss16-17y,C_indecora__NVZ.Car
6/11/18,6/11/18,AS-105,Grammica,C_indecora,1677Dy,ss16-17,y,2,0.0431,43.1,1250,100,0.290023202,NVZ.Car,0.2697587067810355,Young,Grammica__Young,Grammica__NVZ.Car,0,ss16-17y,C_indecora__NVZ.Car
6/11/18,6/11/18,AS-106,Grammica,C_indecora,1677By,ss16-17,y,1,0.0505,50.5,1250,100,0.247524752,NVZ.Car,0.3718352073241589,Young,Grammica__Young,Grammica__NVZ.Car,0,ss16-17y,C_indecora__NVZ.Car
6/11/18,6/11/18,AS-107,Grammica,C_indecora,1677By,ss16-17,y,2,0.051,51,1250,100,0.245098039,NVZ.Car,0.3707755796744667,Young,Grammica__Young,Grammica__NVZ.Car,0,ss16-17y,C_indecora__NVZ.Car
6/11/18,6/11/18,AS-100,Grammica,C_indecora,1677Do,ss16-17,o,1,0.0497,49.7,1250,100,0.251509054,NVZ.Car,0.1901273881406302,Old,Grammica__Old,Grammica__NVZ.Car,0,ss16-17o,C_indecora__NVZ.Car
6/11/18,6/11/18,AS-101,Grammica,C_indecora,1677Do,ss16-17,o,2,0.043,43,1250,100,0.290697674,NVZ.Car,0.08071920993194669,Old,Grammica__Old,Grammica__NVZ.Car,0,ss16-17o,C_indecora__NVZ.Car
6/14/18,6/14/18,AS-188,Grammica,C_indecora,1677Co,ss16-17,o,1,0.0495,49.5,1250,100,0.252525253,NVZ.Car,0.1665836300723317,Old,Grammica__Old,Grammica__NVZ.Car,0,ss16-17o,C_indecora__NVZ.Car
7/11/18,7/11/18,AS-308,Grammica,C_indecora,1677Bo,ss16-17,o,1,0.0472,47.2,1250,100,0.264830508,NVZ.Car,0.1684465450808274,Old,Grammica__Old,Grammica__NVZ.Car,0,ss16-17o,C_indecora__NVZ.Car
7/2/18,6/3/18,AS-223,Grammica,C_indecora,1677Dh,ss16-17,h,1,0.0416,41.6,1250,100,0.300480769,NVZ.Car,0.0918716135776796,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss16-17h,C_indecora__NVZ.Car
7/10/18,7/11/18,AS-283,Grammica,C_indecora,1677Bh,ss16-17,h,1,0.0454,45.4,1250,100,0.275330396,NVZ.Car,0.16240491399083481,Haustorium,Grammica__Haustorium,Grammica__NVZ.Car,0,ss16-17h,C_indecora__NVZ.Car
6/14/18,6/14/18,AS-189,Grammica,C_indecora,1677Df,ss16-17,f,1,0.0435,43.5,1250,100,0.287356322,NVZ.Car,0.20721718398807326,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss16-17f,C_indecora__NVZ.Car
6/14/18,6/14/18,AS-195,Grammica,C_indecora,1677Af,ss16-17,f,1,0.054,54,1250,100,0.231481481,NVZ.Car,0.449451297652872,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss16-17f,C_indecora__NVZ.Car
7/2/18,6/3/18,AS-243,Grammica,C_indecora,1677Bf,ss16-17,f,1,0.0441,44.1,1250,100,0.283446712,NVZ.Car,0.2584010957118333,Flower,Grammica__Flower,Grammica__NVZ.Car,0,ss16-17f,C_indecora__NVZ.Car
7/2/18,6/3/18,AS-204,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0447,44.7,1250,100,0.279642058,NVZ.Car,0.26405560381975984,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/4/18,7/4/18,AS-268,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0427,42.7,1250,100,0.292740047,NVZ.Car,0.2809186673655821,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/10/18,7/11/18,AS-278,Grammica,C_denticulata,1346By,ss13-46,y,1,0.0437,43.7,1250,100,0.28604119,NVZ.Car,0.353442655710634,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/10/18,7/11/18,AS-289,Grammica,C_denticulata,1346Ay,ss13-46,y,1,0.0426,42.6,1250,100,0.29342723,NVZ.Car,0.3391541314789483,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/10/18,7/11/18,AS-292,Grammica,C_denticulata,1346Cy,ss13-46,y,1,0.0516,51.6,1350,100,0.261627907,NVZ.Car,0.3606960986419381,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/10/18,7/11/18,AS-294,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0493,49.3,1250,100,0.253549696,NVZ.Car,0.26794677019439384,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
7/11/18,7/11/18,AS-315,Grammica,C_denticulata,1346y (trial) ,ss13-46,y,1,0.0461,46.1,1250,100,0.271149675,NVZ.Car,0.35241208253774614,Young,Grammica__Young,Grammica__NVZ.Car,0,ss13-46y,C_denticulata__NVZ.Car
6/13/18,6/13/18,AS-170,Grammica,C_denticulata,1346Ao,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,NVZ.Car,0.26640093595105774,Old,Grammica__Old,Grammica__NVZ.Car,0,ss13-46o,C_denticulata__NVZ.Car
7/2/18,6/3/18,AS-233,Grammica,C_denticulata,1346Do,ss13-46,o,1,0.0465,46.5,1250,100,0.268817204,NVZ.Car,0.2158325475531883,Old,Grammica__Old,Grammica__NVZ.Car,0,ss13-46o,C_denticulata__NVZ.Car
7/4/18,7/4/18,AS-257,Grammica,C_denticulata,1346Bo,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,NVZ.Car,0.15318281892747657,Old,Grammica__Old,Grammica__NVZ.Car,0,ss13-46o,C_denticulata__NVZ.Car
